ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2009-11-11,495.18054373601717,93.60503062574654,225.7123108265574,495.18054373601717,495.18054373601717,-332.74346694466726,-332.74346694466726,-332.74346694466726,-0.12148259635431974,-0.12148259635431974,-0.12148259635431974,-332.62198434831294,-332.62198434831294,-332.62198434831294,0.0,0.0,0.0,162.4370767913499
2009-11-12,494.86346445975107,102.98513924302682,225.0438592495179,494.86346445975107,494.86346445975107,-331.48012082770504,-331.48012082770504,-331.48012082770504,0.06422142510023873,0.06422142510023873,0.06422142510023873,-331.5443422528053,-331.5443422528053,-331.5443422528053,0.0,0.0,0.0,163.38334363204604
2009-11-13,494.5455937751614,101.32705562013436,232.47409929042158,494.5455937751614,494.5455937751614,-330.3408337744063,-330.3408337744063,-330.3408337744063,0.040029522192579214,0.040029522192579214,0.040029522192579214,-330.3808632965988,-330.3808632965988,-330.3808632965988,0.0,0.0,0.0,164.20476000075513
2009-11-14,494.2277230905717,105.03057695686567,229.794562413539,494.2277230905717,494.2277230905717,-329.2543525140223,-329.2543525140223,-329.2543525140223,-0.11505053589211973,-0.11505053589211973,-0.11505053589211973,-329.1393019781301,-329.1393019781301,-329.1393019781301,0.0,0.0,0.0,164.97337057654943
2009-11-15,493.90985240598195,96.81808445342762,234.19973950990774,493.90985240598195,493.90985240598195,-327.9098589464874,-327.9098589464874,-327.9098589464874,-0.08353906302906584,-0.08353906302906584,-0.08353906302906584,-327.82631988345827,-327.82631988345827,-327.82631988345827,0.0,0.0,0.0,165.99999345949453
2009-11-16,493.5919817213924,102.79377141531154,233.7481886108049,493.5919817213924,493.5919817213924,-326.248197156046,-326.248197156046,-326.248197156046,0.19924884569495896,0.19924884569495896,0.19924884569495896,-326.44744600174096,-326.44744600174096,-326.44744600174096,0.0,0.0,0.0,167.34378456534643
2009-11-17,493.27411103680265,102.66847454861617,231.57648471140482,493.27411103680265,493.27411103680265,-324.9904869494605,-324.9904869494605,-324.9904869494605,0.01657240228864694,0.01657240228864694,0.01657240228864694,-325.00705935174915,-325.00705935174915,-325.00705935174915,0.0,0.0,0.0,168.28362408734216
2009-11-18,492.956240352213,99.33830843279522,232.8234290043137,492.956240352213,492.956240352213,-323.62987624713264,-323.62987624713264,-323.62987624713264,-0.12148259635466101,-0.12148259635466101,-0.12148259635466101,-323.508393650778,-323.508393650778,-323.508393650778,0.0,0.0,0.0,169.32636410508036
2009-11-19,492.6383696676233,100.9009472766488,235.3001793108588,492.6383696676233,492.6383696676233,-321.889341846339,-321.889341846339,-321.889341846339,0.06422142509982673,0.06422142509982673,0.06422142509982673,-321.9535632714388,-321.9535632714388,-321.9535632714388,0.0,0.0,0.0,170.7490278212843
2009-11-20,492.3204989830337,107.68591993609273,232.34434038145514,492.3204989830337,492.3204989830337,-320.30357975104886,-320.30357975104886,-320.30357975104886,0.04002952219262797,0.04002952219262797,0.04002952219262797,-320.3436092732415,-320.3436092732415,-320.3436092732415,0.0,0.0,0.0,172.01691923198484
2009-11-21,492.002628298444,108.2491718802672,234.0073701327521,492.002628298444,492.002628298444,-318.7936144120976,-318.7936144120976,-318.7936144120976,-0.11505053589219853,-0.11505053589219853,-0.11505053589219853,-318.6785638762054,-318.6785638762054,-318.6785638762054,0.0,0.0,0.0,173.20901388634638
2009-11-22,491.68475761385423,109.81496917980294,240.56530682782213,491.68475761385423,491.68475761385423,-317.04107043607445,-317.04107043607445,-317.04107043607445,-0.08353906302890698,-0.08353906302890698,-0.08353906302890698,-316.9575313730456,-316.9575313730456,-316.9575313730456,0.0,0.0,0.0,174.64368717777978
2009-11-23,491.3668869292646,116.17541838833735,243.84956422012252,491.3668869292646,491.3668869292646,-314.9795343179583,-314.9795343179583,-314.9795343179583,0.19924884569497123,0.19924884569497123,0.19924884569497123,-315.17878316365335,-315.17878316365335,-315.17878316365335,0.0,0.0,0.0,176.38735261130626
2009-11-24,491.0490162446749,111.02592502926582,241.93706904997214,491.0490162446749,491.0490162446749,-313.3232919458124,-313.3232919458124,-313.3232919458124,0.016572402289038654,0.016572402289038654,0.016572402289038654,-313.33986434810146,-313.33986434810146,-313.33986434810146,0.0,0.0,0.0,177.72572429886247
2009-11-25,490.7311455600852,109.96931324007905,242.43577628095298,490.7311455600852,490.7311455600852,-311.55919173334667,-311.55919173334667,-311.55919173334667,-0.12148259635444919,-0.12148259635444919,-0.12148259635444919,-311.4377091369923,-311.4377091369923,-311.4377091369923,0.0,0.0,0.0,179.17195382673856
2009-11-26,490.4132748754956,116.13165019037604,240.64015213455738,490.4132748754956,490.4132748754956,-309.40454080926315,-309.40454080926315,-309.40454080926315,0.06422142510001623,0.06422142510001623,0.06422142510001623,-309.46876223436317,-309.46876223436317,-309.46876223436317,0.0,0.0,0.0,181.00873406623242
2009-11-27,490.0954041909059,120.18627191272058,246.6114594978854,490.0954041909059,490.0954041909059,-307.38907379715477,-307.38907379715477,-307.38907379715477,0.04002952219261078,0.04002952219261078,0.04002952219261078,-307.42910331934735,-307.42910331934735,-307.42910331934735,0.0,0.0,0.0,182.70633039375116
2009-11-28,489.77753350631616,117.23765814945055,245.09152401993362,489.77753350631616,489.77753350631616,-305.4296223337558,-305.4296223337558,-305.4296223337558,-0.1150505358922773,-0.1150505358922773,-0.1150505358922773,-305.31457179786355,-305.31457179786355,-305.31457179786355,0.0,0.0,0.0,184.34791117256037
2009-11-29,489.4596628217264,122.41430596475065,254.39750760093722,489.4596628217264,489.4596628217264,-303.2044281744449,-303.2044281744449,-303.2044281744449,-0.08353906302919255,-0.08353906302919255,-0.08353906302919255,-303.12088911141575,-303.12088911141575,-303.12088911141575,0.0,0.0,0.0,186.2552346472815
2009-11-30,489.1417921371368,129.11329201563046,253.9163452723442,489.1417921371368,489.1417921371368,-300.64452722624526,-300.64452722624526,-300.64452722624526,0.19924884569500567,0.19924884569500567,0.19924884569500567,-300.8437760719403,-300.8437760719403,-300.8437760719403,0.0,0.0,0.0,188.49726491089154
2009-12-01,488.82392145254715,125.48542669298465,255.1393894212324,488.82392145254715,488.82392145254715,-298.46249053066873,-298.46249053066873,-298.46249053066873,0.01657240228867704,0.01657240228867704,0.01657240228867704,-298.4790629329574,-298.4790629329574,-298.4790629329574,0.0,0.0,0.0,190.36143092187842
2009-12-02,488.5060507679575,133.4904846301286,252.63016175983438,488.5060507679575,488.5060507679575,-296.14427279608344,-296.14427279608344,-296.14427279608344,-0.1214825963544753,-0.1214825963544753,-0.1214825963544753,-296.02279019972895,-296.02279019972895,-296.02279019972895,0.0,0.0,0.0,192.36177797187406
2009-12-03,488.18818008336774,133.14232738455425,258.28932302613737,488.18818008336774,488.18818008336774,-293.40707709025907,-293.40707709025907,-293.40707709025907,0.06422142509999222,0.06422142509999222,0.06422142509999222,-293.4712985153591,-293.4712985153591,-293.4712985153591,0.0,0.0,0.0,194.78110299310868
2009-12-04,487.8703093987781,130.92490025508457,260.8421415875709,487.8703093987781,487.8703093987781,-290.7812768028427,-290.7812768028427,-290.7812768028427,0.0400295221928064,0.0400295221928064,0.0400295221928064,-290.82130632503544,-290.82130632503544,-290.82130632503544,0.0,0.0,0.0,197.0890325959354
2009-12-05,487.5524387141884,132.75101855794318,263.0701148421085,487.5524387141884,487.5524387141884,-288.1850249420634,-288.1850249420634,-288.1850249420634,-0.11505053589210708,-0.11505053589210708,-0.11505053589210708,-288.0699744061713,-288.0699744061713,-288.0699744061713,0.0,0.0,0.0,199.36741377212496
2009-12-06,487.2345680295986,136.09674095358034,268.37924480484867,487.2345680295986,487.2345680295986,-285.2984958092198,-285.2984958092198,-285.2984958092198,-0.08353906302903365,-0.08353906302903365,-0.08353906302903365,-285.2149567461908,-285.2149567461908,-285.2149567461908,0.0,0.0,0.0,201.93607222037883
2009-12-07,486.9166973450091,139.79918330571687,269.6248683994952,486.9166973450091,486.9166973450091,-282.055188794912,-282.055188794912,-282.055188794912,0.19924884569474052,0.19924884569474052,0.19924884569474052,-282.25443764060674,-282.25443764060674,-282.25443764060674,0.0,0.0,0.0,204.86150855009708
2009-12-08,486.5988266604193,139.83682631799616,271.63603120756113,486.5988266604193,486.5988266604193,-279.1705828586293,-279.1705828586293,-279.1705828586293,0.01657240228831544,0.01657240228831544,0.01657240228831544,-279.18715526091756,-279.18715526091756,-279.18715526091756,0.0,0.0,0.0,207.42824380179002
2009-12-09,486.28095597582967,146.98276203329948,273.1407681316963,486.28095597582967,486.28095597582967,-276.1338948903861,-276.1338948903861,-276.1338948903861,-0.12148259635450137,-0.12148259635450137,-0.12148259635450137,-276.0124122940316,-276.0124122940316,-276.0124122940316,0.0,0.0,0.0,210.14706108544357
2009-12-10,485.9630852912399,150.30679902655183,279.707269415548,485.9630852912399,485.9630852912399,-272.66585314745845,-272.66585314745845,-272.66585314745845,0.06422142510000725,0.06422142510000725,0.06422142510000725,-272.73007457255846,-272.73007457255846,-272.73007457255846,0.0,0.0,0.0,213.29723214378146
2009-12-11,485.64521460665037,148.87602718447494,277.7205976016984,485.64521460665037,485.64521460665037,-269.3005293685441,-269.3005293685441,-269.3005293685441,0.040029522192642365,0.040029522192642365,0.040029522192642365,-269.34055889073676,-269.34055889073676,-269.34055889073676,0.0,0.0,0.0,216.34468523810625
2009-12-12,485.32734392206066,157.7929502458806,281.4249770528813,485.32734392206066,485.32734392206066,-265.95986196208077,-265.95986196208077,-265.95986196208077,-0.115050535892237,-0.115050535892237,-0.115050535892237,-265.84481142618847,-265.84481142618847,-265.84481142618847,0.0,0.0,0.0,219.3674819599799
2009-12-13,485.0094732374709,155.7629313907438,283.91892758905016,485.0094732374709,485.0094732374709,-262.3278174218835,-262.3278174218835,-262.3278174218835,-0.08353906302882004,-0.08353906302882004,-0.08353906302882004,-262.2442783588547,-262.2442783588547,-262.2442783588547,0.0,0.0,0.0,222.68165581558742
2009-12-14,484.69160255288125,159.88435020826248,288.0878653825918,484.69160255288125,484.69160255288125,-258.34162154512364,-258.34162154512364,-258.34162154512364,0.19924884569490253,0.19924884569490253,0.19924884569490253,-258.54087039081855,-258.54087039081855,-258.54087039081855,0.0,0.0,0.0,226.3499810077576
2009-12-15,484.3737318682915,162.37607692344574,295.0185194233634,484.3737318682915,484.3737318682915,-254.72035052149113,-254.72035052149113,-254.72035052149113,0.016572402288707155,0.016572402288707155,0.016572402288707155,-254.73692292377984,-254.73692292377984,-254.73692292377984,0.0,0.0,0.0,229.65338134680036
2009-12-16,484.05586118370195,165.5719096841257,297.250947958045,484.05586118370195,484.05586118370195,-250.95663624047194,-250.95663624047194,-250.95663624047194,-0.12148259635460476,-0.12148259635460476,-0.12148259635460476,-250.83515364411736,-250.83515364411736,-250.83515364411736,0.0,0.0,0.0,233.09922494323
2009-12-17,483.73799049911224,171.06357954060448,296.0527426664721,483.73799049911224,483.73799049911224,-246.77439777594435,-246.77439777594435,-246.77439777594435,0.06422142509980874,0.06422142509980874,0.06422142509980874,-246.8386192010442,-246.8386192010442,-246.8386192010442,0.0,0.0,0.0,236.9635927231679
2009-12-18,483.4201198145226,178.4502106567574,303.1141751255761,483.4201198145226,483.4201198145226,-242.71064302353778,-242.71064302353778,-242.71064302353778,0.04002952219247832,0.04002952219247832,0.04002952219247832,-242.7506725457303,-242.7506725457303,-242.7506725457303,0.0,0.0,0.0,240.7094767909848
2009-12-19,483.10224912993283,182.48337384471287,305.5572978483144,483.10224912993283,483.10224912993283,-238.6899728690531,-238.6899728690531,-238.6899728690531,-0.11505053589236688,-0.11505053589236688,-0.11505053589236688,-238.5749223331607,-238.5749223331607,-238.5749223331607,0.0,0.0,0.0,244.41227626087974
2009-12-20,482.78437844534307,190.2305585641511,318.0169532006103,482.78437844534307,482.78437844534307,-234.39873464414103,-234.39873464414103,-234.39873464414103,-0.08353906302860642,-0.08353906302860642,-0.08353906302860642,-234.31519558111242,-234.31519558111242,-234.31519558111242,0.0,0.0,0.0,248.38564380120204
2009-12-21,482.46650776075353,189.8778401697126,317.1269524096808,482.46650776075353,482.46650776075353,-229.77625569466804,-229.77625569466804,-229.77625569466804,0.19924884569463744,0.19924884569463744,0.19924884569463744,-229.97550454036266,-229.97550454036266,-229.97550454036266,0.0,0.0,0.0,252.6902520660855
2009-12-22,482.1486370761638,196.88198955139237,317.67530314171233,482.1486370761638,482.1486370761638,-225.5434460632028,-225.5434460632028,-225.5434460632028,0.0165724022885607,0.0165724022885607,0.0165724022885607,-225.5600184654913,-225.5600184654913,-225.5600184654913,0.0,0.0,0.0,256.60519101296103
2009-12-23,481.8307663915742,198.41506265087548,327.6482955176368,481.8307663915742,481.8307663915742,-221.1945232929166,-221.1945232929166,-221.1945232929166,-0.12148259635439294,-0.12148259635439294,-0.12148259635439294,-221.0730406965622,-221.0730406965622,-221.0730406965622,0.0,0.0,0.0,260.6362430986576
2009-12-24,481.5128957069844,200.29182317366957,334.34303169173046,481.5128957069844,481.5128957069844,-216.45476975291353,-216.45476975291353,-216.45476975291353,0.06422142509999826,0.06422142509999826,0.06422142509999826,-216.51899117801355,-216.51899117801355,-216.51899117801355,0.0,0.0,0.0,265.0581259540709
2009-12-25,481.1950250223949,209.1661210240371,331.8075698180044,481.1950250223949,481.1950250223949,-211.86236474057432,-211.86236474057432,-211.86236474057432,0.040029522192461156,0.040029522192461156,0.040029522192461156,-211.9023942627668,-211.9023942627668,-211.9023942627668,0.0,0.0,0.0,269.33266028182055
2009-12-26,480.8771543378051,206.2636116930741,334.37715913780914,480.8771543378051,480.8771543378051,-207.34292192204495,-207.34292192204495,-207.34292192204495,-0.11505053589219669,-0.11505053589219669,-0.11505053589219669,-207.22787138615277,-207.22787138615277,-207.22787138615277,0.0,0.0,0.0,273.53423241576013
2009-12-27,480.5592836532154,213.80332209988924,343.14827448704597,480.5592836532154,480.5592836532154,-202.58367701754537,-202.58367701754537,-202.58367701754537,-0.08353906302894672,-0.08353906302894672,-0.08353906302894672,-202.50013795451642,-202.50013795451642,-202.50013795451642,0.0,0.0,0.0,277.97560663567003
2009-12-28,480.24141296862575,215.4079282082569,347.690621216033,480.24141296862575,480.24141296862575,-197.52475474057783,-197.52475474057783,-197.52475474057783,0.19924884569479945,0.19924884569479945,0.19924884569479945,-197.72400358627263,-197.72400358627263,-197.72400358627263,0.0,0.0,0.0,282.7166582280479
2009-12-29,479.923542284036,228.34771794640113,350.19421974915355,479.923542284036,479.923542284036,-192.88780227245564,-192.88780227245564,-192.88780227245564,0.01657240228841424,0.01657240228841424,0.01657240228841424,-192.90437467474405,-192.90437467474405,-192.90437467474405,0.0,0.0,0.0,287.03574001158034
2009-12-30,479.60567159944645,226.5325588797406,355.9229587285191,479.60567159944645,479.60567159944645,-188.167740715069,-188.167740715069,-188.167740715069,-0.12148259635418114,-0.12148259635418114,-0.12148259635418114,-188.0462581187148,-188.0462581187148,-188.0462581187148,0.0,0.0,0.0,291.43793088437747
2009-12-31,479.2878009148567,231.638342808867,355.6462893932757,479.2878009148567,479.2878009148567,-183.090543566532,-183.090543566532,-183.090543566532,0.06422142509958623,0.06422142509958623,0.06422142509958623,-183.1547649916316,-183.1547649916316,-183.1547649916316,0.0,0.0,0.0,296.1972573483247
2010-01-01,478.96993023026704,237.3325173382606,362.67789246665524,478.96993023026704,478.96993023026704,-178.19508337481045,-178.19508337481045,-178.19508337481045,0.04002952219250991,0.04002952219250991,0.04002952219250991,-178.23511289700295,-178.23511289700295,-178.23511289700295,0.0,0.0,0.0,300.7748468554566
